borough_pluto,block_pluto,lot_pluto,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitdistrict,sanitsub,address_pluto,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,ltdheight,allzoning1,allzoning2,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exemptland,exempttot,yearbuilt,builtcode,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,borough_finance,neighborhood,building class category,tax class at present,block_finance,lot_finance,ease-ment,building class at present,address_finance,apartment number,zip code,residential units,commercial units,total units,land square feet,gross square feet,year built,tax class at time of sale,building class at time of sale,sale price,sale date,price per sqft,bbl_pluto,unit_bbl
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2970,19, ,B2,1354 PROSPECT AVENUE                     ,            ,10459,2,0,2,2477,4028,1931,1,B2,0,2010-03-16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2971,4, ,B1,1370 PROSPECT AVENUE                     ,            ,10459,2,0,2,802,1198,1901,1,B1,0,2010-11-16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2971,4, ,B1,1370 PROSPECT AVENUE                     ,            ,10459,2,0,2,802,1198,1901,1,B1,187000,2010-11-16,156.09348914858097,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2971,4, ,B1,1370 PROSPECT AVENUE                     ,            ,10459,2,0,2,802,1198,1901,1,B1,392323,2010-04-26,327.4816360601002,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2973,99, ,B2,1258 CHISHOLM STREET                     ,            ,10459,2,0,2,2895,2280,1991,1,B2,415000,2010-09-07,143.35060449050087,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2974,77, ,B1,1160 FOX STREET                          ,            ,10459,2,0,2,1216,2974,2004,1,B1,475000,2010-09-13,159.71755211835912,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2974,77, ,B1,1160 FOX STREET                          ,            ,10459,2,0,2,1216,2974,2004,1,B1,278000,2010-06-09,93.47679892400807,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2980,41, ,B2,1311 HOE AVENUE                          ,            ,10459,2,0,2,2500,1980,1901,1,B2,458823,2010-10-18,183.5292,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2986,127, ,B2,1225 VYSE AVENUE                         ,            ,10459,2,0,2,2000,2100,1992,1,B2,330000,2010-08-27,157.14285714285714,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2994,1, ,B2,1400 VYSE AVENUE                         ,            ,10459,2,0,2,2500,2100,1991,1,B2,217000,2010-12-22,86.8,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,02  TWO FAMILY HOMES                        ,1,2999,39, ,B2,1423 LONGFELLOW AVENUE                   ,            ,10459,2,0,2,2500,2091,1920,1,B2,380000,2010-05-28,152.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2374,181, ,C0,422 EAST 153 STREET                      ,            ,10455,3,0,3,1667,3900,2006,1,C0,537513,2010-02-11,137.82384615384615,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2375,8, ,C0,404 EAST 154TH STREET                    ,            ,10455,3,0,3,2500,3630,1800,1,C0,0,2010-09-13,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2375,15, ,C0,422 EAST 154TH STREET                    ,            ,10455,3,0,3,2500,1650,1899,1,C0,144000,2010-10-29,57.6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2379,142, ,C0,782 ELTON AVENUE                         ,            ,10451,3,0,3,2200,3036,1999,1,C0,349900,2010-09-17,115.25032938076416,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2380,119, ,C0,813 ELTON AVENUE                         ,            ,10451,3,0,3,2200,3132,2001,1,C0,0,2010-12-17,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2617,53, ,C0,719 EAGLE AVENUE                         ,            ,10455,3,0,3,1784,2970,1910,1,C0,0,2010-09-22,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2617,53, ,C0,719 EAGLE AVENUE                         ,            ,10455,3,0,3,1784,2970,1910,1,C0,255000,2010-09-22,85.85858585858585,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2627,47, ,C0,891 CAULDWELL AVENUE                     ,            ,10456,3,0,3,1800,2692,1910,1,C0,425000,2010-03-25,157.87518573551262,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2633,105, ,C0,1052 CAULDWELL AVENUE                    ,            ,10456,3,0,3,3107,4536,2007,1,C0,524521,2010-06-23,115.63514109347443,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2633,106, ,C0,1054 CAULDWELL AVENUE                    ,            ,10456,3,0,3,2237,4536,2007,1,C0,511469,2010-08-09,112.75771604938272,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2633,107, ,C0,1056 CAULDWELL AVENUE                    ,            ,10456,3,0,3,2252,4536,2007,1,C0,511469,2010-07-14,112.75771604938272,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2643,165, ,C0,646 CONCORD AVE                          ,            ,10455,3,0,3,1580,2796,2006,1,C0,738067,2010-12-03,263.972460658083,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2651,18, ,C0,1136 JACKSON                             ,            ,10456,3,0,3,1960,3288,1901,1,C0,535000,2010-10-13,162.71289537712894,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2651,28, ,C0,1143 FOREST AVE                          ,            ,10456,3,0,3,1748,3240,1920,1,C0,0,2010-02-25,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2651,28, ,C0,1143 FOREST AVENUE                       ,            ,10456,3,0,3,1748,3240,1920,1,C0,143000,2010-01-05,44.135802469135804,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2662,8, ,C0,1176 FOREST AVE                          ,            ,10456,3,0,3,2786,3719,2001,1,C0,720000,2010-08-31,193.60043022317828,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2673,44, ,C0,1227 UNION AVENUE                        ,            ,10459,3,0,3,2650,2622,1910,1,C0,220000,2010-07-02,83.01886792452831,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2673,44, ,C0,1227 UNION AVENUE                        ,            ,10459,3,0,3,2650,2622,1910,1,C0,160000,2010-06-23,60.37735849056604,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2673,44, ,C0,1227 UNION AVENUE                        ,            ,10459,3,0,3,2650,2622,1910,1,C0,0,2010-02-10,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2675,3, ,C0,664 UNION AVENUE                         ,            ,10455,3,0,3,2375,4005,1901,1,C0,0,2010-09-09,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2677,131, ,C0,823 EAST 160 STREET                      ,            ,10459,3,0,3,1718,2784,2004,1,C0,405600,2010-12-10,145.68965517241378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2690,138, ,C0,867 EAST 164TH STREET                    ,            ,10459,3,0,3,1414,2850,1910,1,C0,420000,2010-05-24,147.3684210526316,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2690,203, ,C0,861 E. 164 STREET                        ,            ,10459,3,0,3,1414,2682,1910,1,C0,0,2010-08-12,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2690,203, ,C0,861 EAST 164TH STREET                    ,            ,10459,3,0,3,1414,2682,1910,1,C0,180000,2010-06-24,67.11409395973155,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2695,37, ,C0,761 DAWSON STREET                        ,            ,10455,3,0,3,2500,2880,1901,1,C0,485000,2010-07-29,168.40277777777777,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2698,82, ,C0,928 REVEREND JAMES A POL                 ,            ,10459,3,0,3,1600,4800,2005,1,C0,545444,2010-09-20,113.63416666666667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,4,2699,25, ,W1,976 ROGERS PLACE                         ,            ,10459,0,1,1,9059,25837,2011,1,C0,999990,2010-07-28,38.70379688044277,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2699,30, ,C0,982A ROGERS PLACE                        ,            ,10459,3,0,3,1466,3590,2006,1,C0,0,2010-07-08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2699,30, ,C0,982A ROGERS PLACE                        ,            ,10459,3,0,3,1466,3590,2006,1,C0,210000,2010-07-08,58.4958217270195,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2699,30, ,C0,982A ROGERS PLACE                        ,            ,10459,3,0,3,1466,3590,2006,1,C0,497730,2010-01-11,138.64345403899722,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2699,72, ,C0,952 ROGERS PLACE                         ,            ,10459,3,0,3,1485,2856,1910,1,C0,124000,2010-02-18,43.417366946778714,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2700,149, ,C0,1073 INTERVALE AVENUE                    ,            ,10459,3,0,3,1217,3312,2005,1,C0,376194,2010-12-27,113.58514492753623,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2700,149, ,C0,1073 INTERVALE AVENUE                    ,            ,10459,3,0,3,1217,3312,2005,1,C0,582488,2010-06-07,175.8719806763285,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2700,152, ,C0,1067 INTERVALE AVENUE                    ,            ,10459,3,0,3,1546,3312,2005,1,C0,225000,2010-11-02,67.93478260869566,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2705,20, ,C0,1068 INTERVALE AVENUE                    ,            ,10459,3,0,3,2075,3192,1905,1,C0,150000,2010-03-01,46.99248120300752,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2707,3, ,C0,712 BECK STREET                          ,            ,10455,3,0,3,2500,3072,1901,1,C0,329600,2010-08-12,107.29166666666667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2707,44, ,C0,752 BECK STREET                          ,            ,10455,3,0,3,2500,3342,1901,1,C0,0,2010-03-11,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2707,47, ,C0,758 BECK STREET                          ,            ,10455,3,0,3,2500,3090,1901,1,C0,475000,2010-04-21,153.72168284789643,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2707,53, ,C0,770 BECK STREET                          ,            ,10455,3,0,3,2500,3342,1901,1,C0,0,2010-04-14,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2708,69, ,C0,959 EAST 156 STREET                      ,            ,10455,3,0,3,2500,3072,1901,1,C0,275000,2010-12-16,89.51822916666667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2717,67, ,C0,969 EAST 165TH STREET                    ,            ,10459,3,0,3,2375,3550,2008,1,C0,200000,2010-12-10,56.33802816901409,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2720,136, ,C0,713B SOUTHERN BLVD.                      ,            ,10455,3,0,3,2200,3120,2004,1,C0,0,2010-06-02,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2933,47, ,C0,1341 CLINTON AVENUE                      ,            ,10456,3,0,3,2024,3212,2004,1,C0,1000,2010-05-10,0.31133250311332505,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2961,143, ,C0,1289 UNION AVENUE                        ,            ,10459,3,0,3,2526,4754,2006,1,C0,545000,2010-07-01,114.64030290281868,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2963,147, ,C0,789 JENNINGS                             ,            ,10459,3,0,3,1132,3900,2006,1,C0,1000,2010-09-20,0.2564102564102564,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2965,4, ,C0,1384 STEBBINS AVENUE                     ,            ,10459,3,0,3,2625,2244,1899,1,C0,0,2010-01-15,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2968,4, ,C0,815 EAST 169 STREET                      ,            ,10459,3,0,3,1225,2592,1901,1,C0,205000,2010-05-26,79.0895061728395,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2968,52, ,C0,1363 PROSPECT AVENUE                     ,            ,10459,3,0,3,1729,2280,1899,1,C0,351000,2010-12-23,153.94736842105263,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2968,52, ,C0,1363 PROSPECT AVENUE                     ,            ,10459,3,0,3,1729,2280,1899,1,C0,174000,2010-02-16,76.3157894736842,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2972,43, ,C0,1333 BRISTOW STREET                      ,            ,10459,3,0,3,3000,2832,1910,1,C0,240000,2010-08-27,80.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2974,5, ,C0,1226 INTERVALE AVENUE                    ,            ,10459,3,0,3,1461,3480,1920,1,C0,189000,2010-06-24,54.310344827586206,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2986,7, ,C0,1210 HOE AVENUE                          ,            ,10459,3,0,3,2500,4500,2008,1,C0,586000,2010-09-16,130.22222222222223,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,03  THREE FAMILY HOMES                      ,1,2987,13, ,C0,1296 HOE AVENUE                          ,            ,10459,3,0,3,2500,3520,1920,1,C0,243360,2010-02-12,69.13636363636364,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,05  TAX CLASS 1 VACANT LAND                 ,4,2371,11, ,V1,1114 WASHINGTON AVENUE                   ,            ,10456,0,0,0,3060,0,0,1,V3,101825,2010-10-13,33.27614379084967,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,05  TAX CLASS 1 VACANT LAND                 ,1B,2620,49, ,V0,893 EAGLE AVENUE                         ,            ,10456,0,0,0,1858,0,0,1,V0,240000,2010-11-19,129.17115177610333,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,05  TAX CLASS 1 VACANT LAND                 ,1B,2620,50, ,V0,589 EAST 161 STREET                      ,            ,10456,0,0,0,2500,0,0,1,V0,0,2010-11-19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MORRISANIA/LONGWOOD      ,05  TAX CLASS 1 VACANT LAND                 ,1B,2620,52, ,V0,EAST 161 STREET                          ,            ,10456,0,0,0,2690,0,0,1,V0,0,2010-11-19,,,
